headline,label
"So far this season, the Golden State Warriors have a 107.1 DRTG at home, 4th best in the league. On the road however, the Warriors have a 121.6 DRTG, 2nd worst in the league.",Neutral
"[McMenamin] LeBron James will miss his fifth straight game with a left groin strain tonight in PHX, per the Lakers",Neutral
[Katz] Isaiah Hartenstein said after practice today that he's been dealing with an inflamed Achilles since the summer. Said he feels like he's been slower because of it. Doing regular treatment on it now.,Neutral
Daily Discussion Thread + Game Thread Index,Neutral
Is Markkanen a franchise type player for Utah? Do you see him sticking around there for a while?,Neutral
"GAME THREAD: Portland Trail Blazers (10-7) @ Cleveland Cavaliers (11-6) - (November 24, 2022)",Neutral
Mark Cuban comments on the NBA situation with Seattle,Neutral
[Highlight] Russ throws it up and AD finishes.,Neutral
"RJ Barrett Tonight: 19 points, 10 rebounds, 5 assists on 6/22 FG. His FG% is now under 40% on the season",Neutral
[Highlight] LeBron James 39/11 Full Game Highlights,Neutral
Franz Wagner averaging 19.6 ppg 4.3 apg 4.3 rpg 0.8 spg on 49.8% shooting for the season,Neutral
[Highlight] Tobias Harris rolls his ankle leaving the last available 76ers starter PJ Tucker to lead the charge,Neutral
"GAME THREAD: Los Angeles Lakers (5-10) @ Phoenix Suns (10-6) - (November 23, 2022)",Neutral
Does your stats/points in the match still count even after you foul out?,Neutral
How high on the all time scoring list can KD get to?,Neutral
[Highlight] Ja hits a three from the logo,Neutral
"[SERIOUS] If Lebron surpassed Kareem Scoring Record this season, Do you think Lebron will hold the Scoring Leader title longer than Kareem?",Neutral
West All Star Team prediction,Neutral
"Tyler Herro tonight: 11 points, 5 rebounds, 10 assists, 5 turnovers on 4/18 shooting",Neutral
The Duo of the Boston Celtics against the Sacramento Kings: Jayson Tatum with 30/8/4 and Jaylen Brown with 25/5/4,Neutral
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 21, 2022)",Neutral
Should the Warriors trade for Mo Bamba?,Neutral
If you could combine two NBA Players together (past or present) who would they be & why?,Neutral
Should Josh Green start over Reggie Bullock?,Neutral
[Serious] Can Jalen Brunson make this year's All-Star game?,Neutral
[Highlight] Giannis gets clotheslined twice on his way to the basket,Neutral
We Are Watching Shai Gilgeous-Alexander Make the Leap,Neutral
Should the NBA All-star bring back the player dance off? but with players who can actually dance? maybe Westbrooks Dance Team vs Harden's Dance Team?,Neutral
Suggs or Fultz?,Neutral
Wiggins is averaging a career high in 3PA (6.7) and a career high in 3P% (44.1%) this season,Neutral
Can Shai make all NBA this year?,Neutral
KD is 9 points away from passing KG on the All time scoring list took him 504 less games. He will be 18th all time on the scoring list and he is 434 points away from passing Tim Duncan for the 15th All Time spot on the scoring list.,Neutral
[Highlight] Lakers vs Suns Full Game Highlights,Neutral
Do players still get paid after retiring? What is the salary cap implication?,Neutral
"GAME THREAD: Sacramento Kings (10-7) @ Boston Celtics (14-4) - (November 26, 2022)",Neutral
Kawhi has had one of the most unlucky careers in NBA history for a superstar,Neutral
Will the Lakers get two all star starters?,Neutral
Canon Curry tries to throw a haymaker at Draymond and get it back in blood for Jordan Poole,Neutral
Jaylen Brown’s recent IG post re: Twitter backlash,Neutral
"GAME THREAD: Utah Jazz (12-8) @ Golden State Warriors (9-10) - (November 26, 2022)",Neutral
"In today’s game against the Timberwolves, Draymond Green had his first 19 Point-game since Christmas Day in 2019 where he had 20 Points!",Neutral
[Highlight] Poole goes right at Gobert at the rim and hangs for he layup,Neutral
NBA tickets question,Neutral
Charles Barkley says the Sacramento Kings are going to be the 5th or 6th seed in the Western Conference,Neutral
How Many NBA Players Have Stylists?,Neutral
"GAME THREAD: Dallas Mavericks (9-8) @ Toronto Raptors (9-9) - (November 26, 2022)",Neutral
Lonnie Walker had 19-5-2 on 7/10 tonight,Neutral
"[Highlight] Rockets continue a 16-0 run with a Sengun spin move, Jalen Green midrange and a Kevin Porter Jr. 3 pointer. In addition to the bucket, Jalen Green assists the other two shots.",Neutral
Paul Reed tonight off the bench: 19 points on 7/9 shooting and 10 rebounds,Neutral
[Highlight] Trae Young hits the deep 3 for the dagger,Neutral
[Serious] Wilt/Russell VS Magic/Bird (All Time Rankings),Neutral
We Are Witnessing History In The Making,Neutral
Ja Morant: “ben & klay been hooping & everybody quiet now”,Neutral
Lonnie Walker averaging 17 ppg on 47/35/84 (57% ts) shooting splits for the season so far,Neutral
Tyrese Haliburton tonight: 21 PTS | 6 REB | 15 AST | 4 STL | 0 TO,Neutral
[Highlight] Grayson Allen is unconscious with a 7/7 start from 3-pt range in the first half,Neutral
[Highlight] Reggie Jackson hops and skips his way into a bucket,Neutral
Which teams will be sellers this year and who would these teams look to move?,Neutral
[Clip Request] Luka 36 foot step back at end of half against Raptors,Neutral
[Highlight] Officials review for basket interference / goaltending late in the Raptors-Mavericks game. Confirm Spencer Dinwiddie made 3-foot two point shot to make it a 1 point game with less than two minutes remaining.,Neutral
Jaylen Brown should be fined immediately for his tweets,Neutral
"GAME THREAD: Golden State Warriors (8-9) @ New Orleans Pelicans (9-7) - (November 22, 2022)",Neutral
[Highlight] Zach LaVine gets called for a flagrant 1 for shooting a fadeaway,Neutral
[Highlight] John Wall beats the first quarter buzzer with a half court heave,Neutral
"Aaron Gordon finishes with 29/7/3/2/2 on 12/16 shooting against the Clippers, following a 30 point performance in his previous game.",Neutral
Ben Simmons is introduced in Philadelphia,Neutral
What's fueling Lonnie Walker IV's surge with the Lakers,Neutral
[Highlight] Bill Kennedy delivers the call in dramatic fashion,Neutral
[Stein] The Mavericks say Reggie Bullock will rest tonight in Milwaukee on the second night of a back-to-back for Dallas.,Neutral
[Highlight] Giannis full steam ahead and gets his 22 point of the half.,Neutral
[Highlight] Wiggins' three goes around and around and....in!,Neutral
[Haynes] Memphis Grizzlies say Ja Morant will start tonight against the Sacramento Kings.,Neutral
[Highlight] Bam Adebayo hits the clutch shot off the Lowry drop-off to put the Heat up 3 with 22 seconds left,Neutral
What are your Most Unpopular NBA Opinions?,Neutral
"GAME THREAD: Miami Heat (9-11) @ Atlanta Hawks (11-8) - (November 27, 2022)",Neutral
"At this point in the season, what are your predictions for the 2023 NBA All Star teams?",Neutral
[Highlight] Boucher screeching as he gets double stuffed by Claxton and Simmons,Neutral
"Damion Lee leads the NBA in 4th Quarter 3P%, min. 20 attempts. He's currently at 61.3% (19/31)",Neutral
"GAME THREAD: Detroit Pistons (3-15) @ Denver Nuggets (10-6) - (November 23, 2022)",Neutral
Do you think FIBA world cup will ever get as much attention as FIFA world cup,Neutral
Should the Nets sign Dwight Howard?,Neutral
[Nehm] Per @Bucks : The Milwaukee Bucks have assigned Khris Middleton and Wesley Matthews to the Wisconsin Herd.,Neutral
The Jazz should pull the plug after the all-star break.,Neutral
"GAME THREAD: Denver Nuggets (11-7) @ Los Angeles Clippers (11-8) - (November 26, 2022)",Neutral
[Highlight] Reggie Jackson strips Klay Thompson and gives it to Marcus Morris Sr. for the 3,Neutral
"[Lexington Herald-Leader] John Y. Brown Jr., former Kentucky Colonels/Buffalo Braves/Boston Celtics owner, has passed away at age 88",Neutral
The story behind Haslem’s new wall by Heat locker room: ‘That wall is going to be here forever’,Neutral
[Serious] Has Steph Curry's all-time ranking surpassed Kobe's yet?,Neutral
"GAME THREAD: Brooklyn Nets (8-10) @ Toronto Raptors (9-8) - (November 24, 2022)",Neutral
Klay Thompson drops 6 Three pointers with 20 points and 6 rebounds,Neutral
[Highlight] Anthony Edwards explodes along the baseline for the emphatic two handed flush!,Neutral
"[McMenamin] Patrick Beverley on his involvement in the LAL-PHX incident: ""Got a person on the ground, two people looking over mean-mugging and puffing their chest out and referees don’t get into it to kind of separate it, control the game so I’m going to stand up for my teammate""",Neutral
"Ben Simmons' last 6 games: 15.5 PPG, 6.8 RPG, 5.8 APG, 82% FG, 61% FT",Neutral
The Jazz signing Gail Goodrich made the Lakers drafting Magic Johnson possible.,Neutral
[Highlight] Lakers vs Spurs Full Game Highlights,Neutral
"How many titles would Giannis have if you sub Lebron out for him on the superteam cavs, heat, and bubble lakers?",Neutral
"[Highlight] Kevin Huerter is elbowed in the face on an Alec Burks 3pt shot, foul called against Huerter",Neutral
where to find a high quality clip or image of James Harden's stare down on Wesley Johnson?,Neutral
The Atlanta Hawks got outrebounded 68-35 against the Rockets,Neutral
"GAME THREAD: Detroit Pistons (5-15) @ Phoenix Suns (11-6) - (November 26, 2022)",Neutral
Red Velvet talks about return to ATL today.,Neutral
[Highlight] Lebron is back and gets the opening points of the night.,Neutral
"[Stein] Pacers C Myles Turner is leaving BDA Sports after two years of representation and is expected to switch to CAA, league sources say. Turner is in the last year of his contract and oft-billed as a trade candidate before the Feb. 9 trade deadline.",Neutral
Personalized NBA Jersey,Neutral
Are you allowed to wear light protective knee pad/elbow pad in the nba?,Neutral
"GAME THREAD: Golden State Warriors (10-10) @ Minnesota Timberwolves (10-9) - (November 27, 2022)",Neutral
My Notes from 4 games on 11-20-22,Neutral
[Discussion] What's the Juicy Thanksgiving Eve Matchup Tonight?,Neutral
Did Michael Jordan ever wear a Bullets jersey,Neutral
[Highlight] Grayson Allen hits his 6th 3PT on 6/6 attempts on the 1st half,Neutral
"GAME THREAD: Sacramento Kings (10-6) @ Atlanta Hawks (10-7) - (November 24, 2022)",Neutral
[Highlight] Kevin Porter Jr intercepts Dejounte Murray's pass then dunks it on the other end,Neutral
Who is a star/popular player now who you think will end up being irrelevant?,Neutral
[Highlight] Giannis only needs 2 dribbles to stretch for the dunk,Neutral
[Highlight] Steph goes behind the back to hit the floater and does the lookaway!,Neutral
[Highlight] Stephen Wardell Curry intentionally takes a technical foul to hype up the teammates,Neutral
Steven Adams gets a tech for pushing and chasing after the ref,Neutral
"Anthony Davis in the last 4 games: 35.5 PTS on 62.3% FG (Didn't go below 60%) - 48/77, 0% from 3PT (0/3), 92.0% from FT (46/50), 18.3 REBS (4.5 Off.Rebs), 2.0 AST, 2.3 STL, 2.5 BLK & plus/minus of +12.5 in 33.5 MP",Neutral
"GAME THREAD: Chicago Bulls (7-10) @ Milwaukee Bucks (12-4) - (November 24, 2022)",Neutral
Is Brook Lopez the current DPOY?,Neutral
"[Hughes] Bradley Beal is currently on pace to break the Wizards/Bullets’ all-time record for career points scored in early March based on his scoring average (23.1 ppg) this season. He is 1,020 points behind Elvin Hayes.",Neutral
How would the Warriors franchise look now if the 2018-2019 season didn’t end the way it did?,Neutral
[Highlight] Ben Simmons strips Melton and knocks it ahead to Durant for the dunk,Neutral
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 23, 2022)",Neutral
[Highlight] Ben Simmons shushes the crowd after laying his own brick back in,Neutral
"[Slater] The Warriors just scored 47 first quarter points against the Timberwolves. Steph Curry: 13 points, 6 rebounds, 3 assists. Andrew Wiggins 4/4 FG, 2/2 from 3, 10 points. Draymond Green 7 assists.",Neutral
Is Wiggins on path to become and All-star again this year?,Neutral
"Bam Adebayo at half to the Wizards 59-56: 22 points, 6 rebounds, 4/4 from the FT line",Neutral
[Highlight] Kings vs Grizzlies Full Game Highlights,Neutral
[Highlight] TD Bank is open for Jayson Tatum as he banks the triple in for 30 points to end the 3rd quarter,Neutral
"[Highlight] Vlatko Cancar doing a ""Come at me, bro"" stance before erasing John Wall's lay up attempt",Neutral
Joe Harris is 1/18 in the last 3 games,Neutral
"GAME THREAD: Philadelphia 76ers (9-8) @ Charlotte Hornets (4-14) - (November 24, 2022)",Neutral
"GAME THREAD: Memphis Grizzlies (11-8) @ New York Knicks (9-10) - (November 27, 2022)",Neutral
[StatMuse] Oldest player to record 35/10 on 7 threes: — LeBron James Youngest player to record 35/10 on 7 threes: — LeBron James,Neutral
Who would rank higher in the current NBA 08-10 Brandon Roy or Joe Johnson?,Neutral
Are the Bulls a Playoff Team?,Neutral
[Highlight] Tyrese Haliburton with a spinning no-look pass in transition,Neutral
L2M Reports for Kings,Neutral
[Highlight] Bennedict Mathurin hits the acrobatic jumper after slipping!,Neutral
Nikola Jokic against OKC: 39/10/9 on 11/15 FG and 16/18,Neutral
"Steph+Klay have combined for 28 games with 10+ 3's, the rest of the NBA have combined for 30",Neutral
[Adrian Wojnarowski] Ja Morant appears on the cusp of returning for Memphis.,Neutral
[Lewenberg] Scottie Barnes is day to day with a left knee sprain. He didn’t practice today.,Neutral
[Highlight] Anthony Davis tries to pick Lebron James up but slips down himself,Neutral
"Anthony Davis tonight: 25/15/4 , 77FG%,3 BLK",Neutral
"Seven NBA Observations About Giannis’s Shooting, Myles Turner’s Stock, and More",Neutral
"GAME THREAD: Philadelphia 76ers (9-9) @ Orlando Magic (5-13) - (November 26, 2022)",Neutral
[Highlight] Ja Morant drills the deep 3.,Neutral
[Highlight] Drew Eubanks goes old school with the textbook running hook,Neutral
Shoutout to the 2000-2001 NBA Playoffs,Neutral
[StatMuse] Ja tonight: 27 PTS 10 REB 14 AST Grizzlies are 6-0 when Ja has a triple double.,Neutral
[StatMuse] Zion tonight: 32 PTS 11 REB 14-18 +20 in 27 minutes.,Neutral
Anyone know the difference between https://store.nba.com and https://global.nba.com? Is the global one legit?,Neutral
[CBS] Profusely bleeding Russell Westbrook restrained by LeBron James after flagrant foul by Spurs' Zach Collins,Neutral
"GAME THREAD: Minnesota Timberwolves (9-8) @ Indiana Pacers (10-6) - (November 24, 2022)",Neutral
What’s up with Trae?,Neutral
At what stage in his career did MJ start being considered the goat?,Neutral
"Unbreakable record: Longest contract, Magic Johnson, 25 years!",Neutral
[Highlight] Ja Morant gets a clutch bucket among a crowd of Knicks players to go up 1,Neutral
[Highlight] Giannis puts Luka in the spin cycle before slamming it down,Neutral
Are the Jazz a sell high team or do they have a core for the future?,Neutral
[Highlight] Seth Curry beats the buzzer!,Neutral
Giannis Antetokounmpo checks out vs the Cavs: 38/9/6 on 13/20 FG in 30 minutes,Neutral
Aaron Gordon tonight: 30/8/4 on 10/16 from the field and 4/5 from 3,Neutral
[StatMuse] Mavs are winless when Luka doesn’t score 25 points this season. 0-4.,Neutral
"Reggie Bullock has started every game for the Mavericks. His averages are 5/3/1 on 31/29/57 shooting splits, on 29 minutes per game. I imagine those splits will go down since he went 0/4 today.",Neutral
"The Golden State Warriors started 3 and 7, they are since then 8 and 3.",Neutral
[Highlight] SGA beats the buzzer,Neutral
[Highlight] Giannis finds a open lane and slams.,Neutral
Tyrese Haliburton just recorded his 7th game of 10+ assists with 0 turnovers. Could he break Chris Paul's record?,Neutral
[Inside the NBA] LeBron James will be returning this Friday against the Same Antonio Spurs,Neutral
"[Highlight Request] Last nights game Kings vs Pistons. Q3 with 2:06 minutes left, Monk shooting foul on Alec Burks.",Neutral
Booker and Jenner break up,Neutral
[Highlight] Jevon and Giannis connect on the alley-oop as Giannis gets the and-1 and stares down Wade,Neutral
Lebron has a Handshake even with their photographer,Neutral
"Bruce Brown with his first career triple double tonight with 17 points, 13 rebounds and 10 assists",Neutral
[Highlight] Jaylen Brown accelerates and explodes down the lane for the jam through Wizards traffic,Neutral
[Highlight] Seth Curry - 29 Points (7-10) from 3 vs. Portland Trail Blazers | 11.27.22,Neutral
Nikola Jokic currently has a TS% over 70% for the season,Neutral
"In the 2003 McDonald All American game, MVP Lebron James finished the game with a “Lebron James” statline (27-7-7)",Neutral
"[Highlight] Charles Barkley on Ben Simmons: ""He wearing that big ole jacket cause he got a bullet proof vest under there.""",Neutral
What happened to Patty Mills?,Neutral
"GAME THREAD: Dallas Mavericks (9-9) @ Milwaukee Bucks (13-5) - (November 28, 2022)",Neutral
[Highlight] Furkan Korkmaz styles on the Magic before relocating for the triple,Neutral
Players that have come close to being a member of the 50/40/90 club?,Neutral
"Andrew Wiggins Tonight: 31 points on 12-18 FG ,6-10 3PT, on 32 minutes",Neutral
"GAME THREAD: Denver Nuggets (10-7) @ Oklahoma City Thunder (7-10) - (November 24, 2022)",Neutral
"GAME THREAD: Atlanta Hawks (11-7) @ Houston Rockets (3-14) - (November 26, 2022)",Neutral
[Highlight] LeBron freight train ends with a transition dunk,Neutral
The Cavaliers finish the third quarter with three made field goals on 3-18 shooting to be outscored 35-10,Neutral
"[Forsberg] Jayson Tatum when defended by Luka Doncic: 15 PTS, 5-8 FG, 1:57 matchup time | Luka when defended by Tatum: 2 PTS, 1-2 FG, 2 TO, 1 BLK, 1:12",Neutral
"[OC] Who belongs in the West all star game, one month in?",Neutral
"GAME THREAD: Utah Jazz (12-6) @ Los Angeles Clippers (10-7) - (November 22, 2022)",Neutral
Lebron attempted 10 FT last night. He has only done so 14 times in the last two years. By comparison- Giannis leads the league with 85 such games over the same period of time.,Neutral
Who’s on your NBA mount rushmore of players,Neutral
[Highlight] The lakers slip on the exact same spot as last night vs the spurs,Neutral
How do non-Americans choose a team to follow?,Neutral
Trae Young in his last 5 games: 33/2/9 on 61.5% TS,Neutral
The Sixers are 6-6 with Embiid and 4-3 without him.,Neutral
Ex-Warrior DeMarcus Cousins asked Bob Myers why he isn’t in NBA right now,Neutral
"Since Chris Paul arrived in Phoenix, Devin Booker is 15-6 in 21 games without him. He averages 29/5/7 on 61.0% TS over those 21 games with only 2.8 TOV.",Neutral
Native players in NBA history (there are more than you think),Neutral
"GAME THREAD: Washington Wizards (10-8) @ Miami Heat (8-11) - (November 26, 2022)",Neutral
"RJ Barrett tonight: 25/8/2 on 10-16 shooting from the field, 3-4 from three",Neutral
Who had the coolest name in NBA history and why was it Vander Blue?,Neutral
"Steph Curry is currently leading the NBA with an On-Off of +31.2. Jokic is second with +28.5, Giannis at #45 at +9.8, Tatum at #57 with +8.3, Luka at #100 at +3.5,",Neutral
"Trae Young vs. the Heat: 22 points, 5 rebounds, 14 assists",Neutral
When did LeBron surpass Kareem?,Neutral
[Murray] Kawhi Leonard on Clippers bench flexing his right foot.,Neutral
Can the Nets Overcome … Themselves?,Neutral
Shout out to Kyle Lowry for passing Derek Fisher to move into #25 all-time in career assists last night,Neutral
[REQUEST] Giannis baptizing Nurkic,Neutral
[Highlights] Lauri Markkanen vs Los Angeles Clippers 25pts / 10reb / 3ast / 1stl / 1blk - Extended Highlights,Neutral
"When the Nets moved to Brooklyn, they traded loads of draft capital to acquire veteran players. Here are the results of those selections…",Neutral
Dejounte Murray against the Cavs: 11 points on 4/18 shooting and 4 turnovers,Neutral
[Highlight] Cavs ball movement leads to Cedi Osman 3,Neutral
[Highlight] Reggie Jackson some how hits Zubac with the behind the back pass in heavy traffic,Neutral
[Highlight] DeMar DeRozan hits a 3 to end the 3rd quarter,Neutral
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 26, 2022)",Neutral
"[Clip Request] Robin Lopez finds the secret to guarding Giannis, by holding him at half court for a whole possession",Neutral
[Highlight] Nets vs 76ers Full Game Highlights,Neutral
"GAME THREAD: Dallas Mavericks (9-7) @ Boston Celtics (13-4) - (November 24, 2022)",Neutral
"GAME THREAD: Los Angeles Lakers (5-11) @ San Antonio Spurs (6-13) - (November 26, 2022)",Neutral
Would you rather have Luka or Tatum and Brown?,Neutral
[Highlight] Donovan Mitchell hits his 5th 3-pointer of the 1st half as the shot clock expires,Neutral
"Dejounte Murray against the Heat: 13/5/2 on 5/16 shooting, 2/8 from three, and 1/2 from the line, game-worst -13",Neutral
"GAME THREAD: Philadelphia 76ers (10-9) @ Orlando Magic (5-14) - (November 27, 2022)",Neutral
Jaylen Brown or Brandon Ingram,Neutral
[Statmuse] Patrick Beverly is now 0-2 against the Suns whenever he pushes a suns player in the back.,Neutral
Who has been the most overpaid player in the NBA?,Neutral
[Highlight] LeBron to Russ to LeBron for a transition dunk,Neutral
[StatMuse] KAT tonight: 25 PTS 8 REB 9 AST 2 STL 2nd in assists by a center this season.,Neutral
"Jalen Brunson’s last 4 games: 30 PTS - 5 REB - 9 AST, 32 PTS - 5 REB - 4 AST, 34 PTS - 1 STL - 9 AST, 27 PTS - 3 REB - 3 AST",Neutral
"Why do shooters decline after signing big deals? Joe Harris, Davis Bertans, Duncan Robinson each signed 4 years, $70 mil + deals.",Neutral
[Official] The following was released by the NBA.,Neutral
The Hawks May Have Found the Right Balance,Neutral
James Wiseman just got dropped off by the kings backup to the backup center,Neutral
[Highlight] Brunson leaves it short at the rim to force OT,Neutral
"[Wojnarowski] Charlotte Hornets forward Gordon Hayward will be evaluated week-to-week on his return from a fractured left shoulder, his agent Mark Bartelstein of @PrioritySports tells ESPN.",Neutral
[Highlight] PJ Tucker ends his long scoreless streak with a corner 3,Neutral
[Highlight] Jalen Brunson with the ice cold spin move in crunch time to take the 2 point lead with 13.7s to go,Neutral
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 22, 2022)",Neutral
"GAME THREAD: Boston Celtics (13-3) @ Chicago Bulls (6-10) - (November 22, 2022)",Neutral
[Highlight] Malik Monk feeds it to De'Aaron Fox for 3 with a behind the back pass late in the 4th quarter,Neutral
Can I bring my basketball to an NBA game?,Neutral
"GAME THREAD: Indiana Pacers (11-7) @ Los Angeles Clippers (11-9) - (November 27, 2022)",Neutral
"GAME THREAD: Oklahoma City Thunder (8-11) @ Houston Rockets (4-14) - (November 27, 2022)",Neutral
"Leon Rose on RJ Barrett: “His numbers are in the company of ..., LeBron James, Luka Doncic, and Kevin Durant. They’re the only other four players that by the age of 22, scored 3,000 points, 1,000 rebounds, and I believe it was 300 three-point shots.”",Neutral
Are the Kings Legit This Year?,Neutral
[Highlight] Damion Lee for some reason just slaps Anthony Davis in the face during the rebound and earns himself a technical foul,Neutral
"GAME THREAD: Portland Trail Blazers (10-8) @ New York Knicks (9-9) - (November 26, 2022)",Neutral
"GAME THREAD: Brooklyn Nets (8-9) @ Philadelphia 76ers (8-8) - (November 23, 2022)",Neutral
"GAME THREAD: Brooklyn Nets (9-10) @ Indiana Pacers (10-7) - (November 26, 2022)",Neutral
[Boardroom]: Ben Simmons yelled at KD to “dunk the f*cking ball” after passing up on a dunk,Neutral
Which NBA player has had the biggest skill drop-off?,Neutral
"GAME THREAD: New York Knicks (8-9) @ Oklahoma City Thunder (7-9) - (November 22, 2022)",Neutral
[Highlight] D'Angelo Russell hits a 3 to cap off an 11-0 run and bring the Timberwolves within 1 late in the 4th quarter,Neutral
"[ESPN Stats & Info] Bruce Brown is the first Nuggets player besides Nikola Jokic to record a triple-double since Andre Iguodala on April 10, 2013.",Neutral
Players known almost exclusively by their nickname.,Neutral
Teams That Make Sense For John Collins To End Up On?,Neutral
"With 15 assists tonight, Tyrese Halliburton leads the league in assists with 11.1, with Trae Young being 2nd in the league with 9.1",Neutral
Ben Simmons on the reception he got from the crowd in Philly tonight: “I thought it was going to be louder”,Neutral
[Highlight] Trae Young runs away from the double team and drains the logo 3,Neutral
[Highlight] Jalen Green hits the floater to give the Rockets a lead with two minutes left,Neutral
Franz Wagner 29 pts 5 threes 3 asts vs Pacers 22/23 season,Neutral
[Highlight] Ivica Zubac fouls out of the game with 31 points and 29 rebounds to an ovation,Neutral
"Los Angeles Clippers arena costs $2 billion, set to open in 2024",Neutral
"Luka Dončić is currently putting up a PER of 31.1 this season, which would be a top-15 PER of all time. He is doing this while averaging a league-leading 33.1 PPG. The only players to put up a PER of 31.1 or higher while also scoring 33+ PPG are Wilt and Michael Jordan. The Mavericks are below .500.",Neutral
"GAME THREAD: Los Angeles Lakers (6-11) @ San Antonio Spurs (6-14) - (November 27, 2022)",Neutral
[Kubatko] Mathurin is the first player in NBA history to make at least 40 3P and 80 FT through the first 16 games of his career.,Neutral
[Highlight] The Cavs with some miscommunication on the switch end up leaving a open lane for Giannis as he ties his career high 9 dunk record,Neutral
"GAME THREAD: Atlanta Hawks (10-6) @ Cleveland Cavaliers (10-6) - (November 22, 2022)",Neutral
[Slater] Andrew Wiggins tonight: 31 points on 12/18 FG and 6/10 from 3. He's now shooting 50.6 percent overall this season and 43.4 percent from 3. Career-high in both.,Neutral
It has been 544 days since the Lakers last beat the Suns,Neutral
[Highlight] Trae Young from WAY downtown,Neutral
Why don't the Nets try to get DeMarcus Cousins?,Neutral
[HIGHLIGHT REQUEST] Giannis gets chokeslammed by 2 blazers for a common foul,Neutral
Strengths/Weaknesses #1,Neutral
[Hightlight] Myles Turner throws down the HAMMER all over McDaniels!,Neutral
[Highlight] Rockets get back to back to back 3 pointers with two from Garrison Mathews and one by Jabari Smith Jr.,Neutral
NBA Substitution Rules,Neutral
"GAME THREAD: Los Angeles Clippers (11-7) @ Golden State Warriors (8-10) - (November 24, 2022)",Neutral
Lakers are now 3-2 without Lebron and 2-8 with Lebron,Neutral
[Collier] More of Jaylen Brown's comments on his tweets from last night (along with video of the full interview),Neutral
"Why is it not possible to completely eliminate ""Superstar calls""?",Neutral
"For just the 7th Time In Franchise History, The Pelicans Have A 10-7 (Or Better) Record Through Their First 17 Games.",Neutral
[Serious] Steve Nash/Derrick Rose VS Trae Young/Ja Morant,Neutral
"GAME THREAD: Minnesota Timberwolves (10-8) @ Charlotte Hornets (5-14) - (November 25, 2022)",Neutral
"[Highlight] Hawks and Rockets get into a scuffle - Dejounte Murray slapped/shoved an official, Trae Young grabbed/pulled Kevin Porter Jr.’s jersey and shoved Jalen Green with two hands. Technicals on Jabari Smith Jr., Trae Young, Jalen Green and Dejounte Murray.",Neutral
"GAME THREAD: Cleveland Cavaliers (12-7) @ Detroit Pistons (5-16) - (November 27, 2022)",Neutral
A Sort-of-Healthy Kawhi Leonard Won’t Fix the Los Angeles Clippers,Neutral
Giannis tonight: 36/11/7 in only 34 minutes!,Neutral
[Highlight] Coby White sinks back to back threes in the last two minutes of the 4th quarter,Neutral
[Highlight] Anthony Davis Historic 37/21/5/5 Full Game Highlights,Neutral
[Highlight] Warriors Open Things Up in Minnesota with a Draymond Alley-oop Lob for Andrew Wiggins over Rudy Gobert,Neutral
At what point do the Clippers move on from Kawhi + PG?,Neutral
Bennedict Mathurin in the 4thQ: 16 PTS | 2 REB | 2 STL vs Nets,Neutral
"[Couper Moorhead] When It Comes to Bam Adebayo, Has The League Finally Learned Its Lesson?",Neutral
[StatMuse] Tatum tonight: 30 PTS 8 REB 4 AST Leading the league in PTS.,Neutral
"[Highlight] Bam Dunk, Out of the Bayou",Neutral
[Highlight] Thomas Bryant tries to pick Lebron James up but slips down himself,Neutral
[Boardroom] KD is “one of the cousins that takes a walk on Thanksgiving”,Neutral
"GAME THREAD: Utah Jazz (12-9) @ Phoenix Suns (12-6) - (November 27, 2022)",Neutral
"Tonight was Rudy Gobert’s first game with 0 FGA since December 30, 2014. It was in a game against the Minnesota Timberwolves.",Neutral
All-Time Christmas Starting 5?,Neutral
Ben Simmons vs Philly,Neutral
"Jalen Green in a W vs Hawks: 30 PTS, 5 AST, and 5 REB on 10/17 shooting.",Neutral
Charles Barkley Explains Why He Hasn’t Spoken to Michael Jordan in Nearly 10 Years,Neutral
"The NBA currently has five teams with players that have 0 and 00 jerseys, which is the most in history, as far as I am aware",Neutral
"GAME THREAD: Orlando Magic (5-12) @ Indiana Pacers (9-6) - (November 22, 2022)",Neutral
[Clip Request] Draymond and Steph getting technicals for stepping on the court,Neutral
"Jalen Suggs is 9th in FG% on pull-up jumpers, shooting 47.0% (min. 5 attempts). He’s also 8th in 3PT% on pull ups, shooting 41.9% (min. 2 attempts).",Neutral
Curry asked about the debate on Wiggins being an all-star again this year: “what kinda debate is that”,Neutral
"GAME THREAD: New Orleans Pelicans (11-7) @ Memphis Grizzlies (10-8) - (November 26, 2022)",Neutral
Celtics shooting splits without Tatum vs Washington: 55/47.1/100,Neutral
[OC] Player Cumulative Stats Chart [Bookmarklet Inside!],Neutral
Do you think there will ever be part-time players in the NBA?,Neutral
"GAME THREAD: New Orleans Pelicans (10-7) @ San Antonio Spurs (6-12) - (November 24, 2022)",Neutral
[Stat Muse] Grayson Allen tonight: 25 PTS 7-8 3P 8-10 FG +20 with 0 turnovers.,Neutral
[Highlight] Jalen Green hits a filthy stepback for his 5th triple of the game,Neutral
