headline,label
"Highlights: Dwight Howard's 1st game in Taiwan (38pts, 25reb, 9ast)",0
[Highlight] Reggie Jackson strips Klay Thompson and gives it to Marcus Morris Sr. for the 3,0
[Highlight] PJ Tucker ends his long scoreless streak with a corner 3,0
[StatMuse] Donovan Mitchell tonight: 34 PTS 11-18 FG 6-10 3P 4th in 30-point games this season.,0
[Highlight] Trae Young runs away from the double team and drains the logo 3,0
Timberwolves' Twin Towers combine for 44/27/10 on 17/23 shooting against the Pacers,0
[Highlight] Boucher screeching as he gets double stuffed by Claxton and Simmons,0
[Highlight] Trae Young from WAY downtown,0
[Highlight] Malik Monk feeds it to De'Aaron Fox for 3 with a behind the back pass late in the 4th quarter,0
[Highlight] Trae Young hits the deep 3 for the dagger,0
[Highlight] DeMar DeRozan hits a 3 to end the 3rd quarter,0
[StatMuse] Zion tonight: 32 PTS 11 REB 14-18 +20 in 27 minutes.,0
"For just the 7th Time In Franchise History, The Pelicans Have A 10-7 (Or Better) Record Through Their First 17 Games.",0
The Duo of the Boston Celtics against the Dallas Mavericks: Jayson Tatum with 37/13/5 and Jaylen Brown with 31/4/4,0
[Clip requst] Brook Lopez fouled but the refs call it on the floor and not and1,0
[Highlight] Coby White sinks back to back threes in the last two minutes of the 4th quarter,0
[Highlight] Nikola Vucevic makes the clutch 3 to put the Bulls up by 6 with 20 seconds left,0
Nikola Jokic against OKC: 39/10/9 on 11/15 FG and 16/18,0
"Bruce Brown with his first career triple double tonight with 17 points, 13 rebounds and 10 assists",0
Aaron Gordon tonight: 30/8/4 on 10/16 from the field and 4/5 from 3,0
Nikola Jokic currently has a TS% over 70% for the season,0
Pistons v Jazz skirmish,0
[Highlight] Anthony Edwards explodes along the baseline for the emphatic two handed flush!,0
"GAME THREAD: Los Angeles Clippers (11-7) @ Golden State Warriors (8-10) - (November 24, 2022)",0
[Highlight] Drew Eubanks goes old school with the textbook running hook,0
[Hightlight] Myles Turner throws down the HAMMER all over McDaniels!,0
"GAME THREAD: Philadelphia 76ers (9-8) @ Charlotte Hornets (4-14) - (November 24, 2022)",0
"GAME THREAD: Minnesota Timberwolves (9-8) @ Indiana Pacers (10-6) - (November 24, 2022)",0
"GAME THREAD: Portland Trail Blazers (10-7) @ Cleveland Cavaliers (11-6) - (November 24, 2022)",0
"GAME THREAD: Sacramento Kings (10-6) @ Atlanta Hawks (10-7) - (November 24, 2022)",0
"GAME THREAD: Washington Wizards (10-7) @ Miami Heat (7-11) - (November 24, 2022)",0
"GAME THREAD: Dallas Mavericks (9-7) @ Boston Celtics (13-4) - (November 24, 2022)",0
"GAME THREAD: Brooklyn Nets (8-10) @ Toronto Raptors (9-8) - (November 24, 2022)",0
"GAME THREAD: New Orleans Pelicans (10-7) @ San Antonio Spurs (6-12) - (November 24, 2022)",0
"GAME THREAD: Denver Nuggets (10-7) @ Oklahoma City Thunder (7-10) - (November 24, 2022)",0
"GAME THREAD: Chicago Bulls (7-10) @ Milwaukee Bucks (12-4) - (November 24, 2022)",0
Pelicans vs. Spurs Preview; Spurs Perspective,0
[Highlight] Cavs ball movement leads to Cedi Osman 3,0
[Highlight] Bennedict Mathurin hits the acrobatic jumper after slipping!,0
"GAME THREAD: Detroit Pistons (4-15) @ Utah Jazz (12-7) - (November 24, 2022)",0
[Highlight] Cavs get the ball swinging all around the court before ending in an Osman 3,0
Did Michael Jordan ever wear a Bullets jersey,0
"[Highlight] Brook ""Splash Mountain"" Lopez hits two 3PT's within 30s of the game start for the Bucks",0
[Highlight] Donovan Mitchell hits his 5th 3-pointer of the 1st half as the shot clock expires,0
What would be an appropriate 4-point line distance?,0
KD is 9 points away from passing KG on the All time scoring list took him 504 less games. He will be 18th all time on the scoring list and he is 434 points away from passing Tim Duncan for the 15th All Time spot on the scoring list.,0
[Highlight] Furkan Korkmaz styles on the Magic before relocating for the triple,0
The Hawks May Have Found the Right Balance,0
"GAME THREAD: Utah Jazz (12-6) @ Los Angeles Clippers (10-7) - (November 22, 2022)",0
"[OC] Who belongs in the West all star game, one month in?",0
"GAME THREAD: New York Knicks (8-9) @ Oklahoma City Thunder (7-9) - (November 22, 2022)",0
"GAME THREAD: Golden State Warriors (8-9) @ New Orleans Pelicans (9-7) - (November 22, 2022)",0
"GAME THREAD: Portland Trail Blazers (10-6) @ Milwaukee Bucks (11-4) - (November 22, 2022)",0
"GAME THREAD: Miami Heat (7-10) @ Minnesota Timberwolves (8-8) - (November 22, 2022)",0
"GAME THREAD: Boston Celtics (13-3) @ Chicago Bulls (6-10) - (November 22, 2022)",0
Jaylen Brown should be fined immediately for his tweets,0
Jaylen Brown or Brandon Ingram,0
Booker and Jenner break up,0
[Highlight] AJ Griffin with the filthy fadeaway as the shot clock expires,0
Mark Cuban comments on the NBA situation with Seattle,0
[REQUEST] Giannis baptizing Nurkic,0
[Highlight] Giannis climbs the ladder to absolutely MASH it over Nurkic,0
Dejounte Murray against the Cavs: 11 points on 4/18 shooting and 4 turnovers,0
"T.J. McConnell off the bench: 19 PTS, 5 REB, 10 AST, 3 STL, 7-8 FG, 3-4 3P, 2-2 FT",0
"GAME THREAD: Orlando Magic (5-12) @ Indiana Pacers (9-6) - (November 22, 2022)",0
[HIGHLIGHT REQUEST] Giannis gets chokeslammed by 2 blazers for a common foul,0
[Highlight] Giannis gets clotheslined twice on his way to the basket,0
"RJ Barrett tonight: 25/8/2 on 10-16 shooting from the field, 3-4 from three",0
"Jordan Poole Tonight: 26 Pts, 0 Reb, 0 Ast",0
[Highlight] John Wall beats the first quarter buzzer with a half court heave,0
Shoutout to the 2000-2001 NBA Playoffs,0
"Tonight was Rudy Gobert’s first game with 0 FGA since December 30, 2014. It was in a game against the Minnesota Timberwolves.",0
Teams ranked 1st to 10th are separated by the 2 games in the Western Conference,0
[Murray] Kawhi Leonard on Clippers bench flexing his right foot.,0
Draymond green is the red onion of NBA players,0
[Highlight] Reggie Jackson some how hits Zubac with the behind the back pass in heavy traffic,0
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 21, 2022)",0
"[Newell] T.J. McConnell is an unusual NBA player. Prior to Monday night, he was the only one with 200 or more minutes without a 3-pointer or a dunk. Then he hit 3 3s last night.",0
[Kubatko] Mathurin is the first player in NBA history to make at least 40 3P and 80 FT through the first 16 games of his career.,0
"GAME THREAD: Atlanta Hawks (10-6) @ Cleveland Cavaliers (10-6) - (November 22, 2022)",0
Did NBA stats remove it's filter option?,0
A Sort-of-Healthy Kawhi Leonard Won’t Fix the Los Angeles Clippers,0
Tyrese Haliburton vs Darius Garland vs De'Aaron Fox,0
"Bones Hyland had a career high 29 points on 10/21 from the field, 3/8 from 3 and 6/6 from the line, to go along with 6 assists tonight.",0
Dr. J Palmability & Surgical Mods in Basketball,0
Joel Embiid attempts 9.7 FTA/Game. 3rd most of all time,0
"[StatMuse] Yuta Watanabe, a late free-agent signing making under $2M this year, leads the league in 3pt Shooting %",0
Brandon Ingram aka “The Marksman”,0
Yuta is slowly carving a role in Brooklyn,0
nba divisions and how do they work,0
8 of the 9 leading scorers in the West are guards,0
What's the deal with referees?,0
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 20, 2022)",0
[Amin Elhassan] The Phoenix Suns f—ing hired a general manager because he showed them Seabiscuit. Apparently that was “the dagger” in his interview. He showed them a clip from Seabiscuit.,0
Is Wiggins on path to become and All-star again this year?,0
Can the Nets Overcome … Themselves?,0
We Are Watching Shai Gilgeous-Alexander Make the Leap,0
"Steph+Klay have combined for 28 games with 10+ 3's, the rest of the NBA have combined for 30",0
PJ Tucker attempted a total of 4 three-point shots in his entire 3 year college career.,0
Do players still get paid after retiring? What is the salary cap implication?,0
"Teams with a +.500 record against .500+ teams: Jazz (9-4), Sixers (7-6), Celtics (6-2), Suns (6-4), Mavs (6-4), Blazers (5-4), Bucks (4-3)",0
"Why was the over 38 rule introduced, as in what loophole did it exactly address?",0
Lakers are now 3-2 without Lebron and 2-8 with Lebron,0
"[Highlight Request] Last nights game Kings vs Pistons. Q3 with 2:06 minutes left, Monk shooting foul on Alec Burks.",0
[Pavon] Jaylen Brown’s comments on tweeting about the group that was outside Barclays before last night’s Nets game,0
'Shaq' - New HBO Documentary (2022),0
NBA Division Proposal with Vegas + Seattle Expansion teams. How would you organize it?,0
[Nehm] Per @Bucks : The Milwaukee Bucks have assigned Khris Middleton and Wesley Matthews to the Wisconsin Herd.,0
Daily Discussion Thread + Game Thread Index,0
[Collier] More of Jaylen Brown's comments on his tweets from last night (along with video of the full interview),0
My Notes from 4 games on 11-20-22,0
"[Highlight] Kevin Huerter is elbowed in the face on an Alec Burks 3pt shot, foul called against Huerter",0
If you could combine two NBA Players together (past or present) who would they be & why?,0
[OC] Player Cumulative Stats Chart [Bookmarklet Inside!],0
Who has Josh Smith-itis?,0
[StatMuse] KAT tonight: 25 PTS 8 REB 9 AST 2 STL 2nd in assists by a center this season.,0
Lonnie Walker averaging 17 ppg on 47/35/84 (57% ts) shooting splits for the season so far,0
Tobias Harris in the W against the Nets tonight: 24 points on 10/21 shooting,0
How real is OG Anunoby’s DPOY bid?,0
"In the 2003 McDonald All American game, MVP Lebron James finished the game with a “Lebron James” statline (27-7-7)",0
[Highlight] Kings vs Grizzlies Full Game Highlights,0
[Highlight] Ben Simmons shushes the crowd after laying his own brick back in,0
Ben Simmons on the reception he got from the crowd in Philly tonight: “I thought it was going to be louder”,0
[Highlight] Pistons vs Nuggets Full Game Highlights,0
[Highlight] Pat Bev bodychecks Ayton,0
[Discussion Thread] Inside the NBA - 11/22/2022,0
"Bob McAdoo (26 pts, 20 rebs, 5 asts, 3 blks, 2 stls)",0
[Statmuse] Patrick Beverly is now 0-2 against the Suns whenever he pushes a suns player in the back.,0
It has been 544 days since the Lakers last beat the Suns,0
[Highlight] Anthony Davis Historic 37/21/5/5 Full Game Highlights,0
[Highlight] Lakers vs Suns Full Game Highlights,0
Charles Barkley says the Sacramento Kings are going to be the 5th or 6th seed in the Western Conference,0
[Adrian Wojnarowski] Ja Morant appears on the cusp of returning for Memphis.,0
Are you allowed to wear light protective knee pad/elbow pad in the nba?,0
"[McMenamin] Patrick Beverley on his involvement in the LAL-PHX incident: ""Got a person on the ground, two people looking over mean-mugging and puffing their chest out and referees don’t get into it to kind of separate it, control the game so I’m going to stand up for my teammate""",0
"Since Chris Paul arrived in Phoenix, Devin Booker is 15-6 in 21 games without him. He averages 29/5/7 on 61.0% TS over those 21 games with only 2.8 TOV.",0
"Anthony Davis in the last 4 games: 35.5 PTS on 62.3% FG (Didn't go below 60%) - 48/77, 0% from 3PT (0/3), 92.0% from FT (46/50), 18.3 REBS (4.5 Off.Rebs), 2.0 AST, 2.3 STL, 2.5 BLK & plus/minus of +12.5 in 33.5 MP",0
Steven Adams gets a tech for pushing and chasing after the ref,0
Will the Lakers get two all star starters?,0
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 22, 2022)",0
Kevin Durant's streak of consecutive games >25 points comes to an end at 17 tying Bradley Beal's run in 2020-21 season. This is the most ever in the NBA post-merger,0
Should the Nets sign Dwight Howard?,0
[Inside the NBA] LeBron James will be returning this Friday against the Same Antonio Spurs,0
"Los Angeles Clippers arena costs $2 billion, set to open in 2024",0
What's the NBA record for consecutive minutes on the court without scoring?,0
How have Jamal Murray and MPJ looked so far this season?,0
NBA Trade Rumors: Pistons Taking 'Early Calls' on Saddiq Bey Before Deadline,0
"Why do shooters decline after signing big deals? Joe Harris, Davis Bertans, Duncan Robinson each signed 4 years, $70 mil + deals.",0
[Highlight] Damion Lee for some reason just slaps Anthony Davis in the face during the rebound and earns himself a technical foul,0
[Highlight] Ja hits a three from the logo,0
[Highlight] Nets vs 76ers Full Game Highlights,0
Jaylen Brown’s recent IG post re: Twitter backlash,0
[Highlights] Lauri Markkanen vs Los Angeles Clippers 25pts / 10reb / 3ast / 1stl / 1blk - Extended Highlights,0
Ben Simmons vs Philly,0
[Lewenberg] Scottie Barnes is day to day with a left knee sprain. He didn’t practice today.,0
Should the Warriors trade for Mo Bamba?,0
"[Lexington Herald-Leader] John Y. Brown Jr., former Kentucky Colonels/Buffalo Braves/Boston Celtics owner, has passed away at age 88",0
Daily Discussion Thread + Game Thread Index,0
Is Markkanen a franchise type player for Utah? Do you see him sticking around there for a while?,0
Which NBA player has had the biggest skill drop-off?,0
What’s up with Trae?,0
L2M Reports for Kings,0
"Seven NBA Observations About Giannis’s Shooting, Myles Turner’s Stock, and More",0
Shout out to Kyle Lowry for passing Derek Fisher to move into #25 all-time in career assists last night,0
[Serious] Steve Nash/Derrick Rose VS Trae Young/Ja Morant,0
"GAME THREAD: Brooklyn Nets (8-9) @ Philadelphia 76ers (8-8) - (November 23, 2022)",0
"GAME THREAD: Sacramento Kings (9-6) @ Memphis Grizzlies (10-7) - (November 23, 2022)",0
"[Highlight] Charles Barkley on Ben Simmons: ""He wearing that big ole jacket cause he got a bullet proof vest under there.""",0
Ben Simmons is introduced in Philadelphia,0
[Haynes] Memphis Grizzlies say Ja Morant will start tonight against the Sacramento Kings.,0
"GAME THREAD: Detroit Pistons (3-15) @ Denver Nuggets (10-6) - (November 23, 2022)",0
[Highlight] Things get chippy in Philly between Ben Simmons and Georges Niang,0
[Highlight] De'Anthony Melton drills it at the buzzer,0
[Highlight] Ben Simmons strips Melton and knocks it ahead to Durant for the dunk,0
[Highlight] Tobias Harris rolls his ankle leaving the last available 76ers starter PJ Tucker to lead the charge,0
"GAME THREAD: Los Angeles Lakers (5-10) @ Phoenix Suns (10-6) - (November 23, 2022)",0
"Why is it not possible to completely eliminate ""Superstar calls""?",0
Paul Reed tonight off the bench: 19 points on 7/9 shooting and 10 rebounds,0
Do you think FIBA world cup will ever get as much attention as FIFA world cup,0
"Joe Harris tonight vs. the 76ers: 3 points, 2 rebounds, 1-8 FG (1-7 3pts), -16, in 23 minutes",0
Giannis tonight: 36/11/7 in only 34 minutes!,0
Native players in NBA history (there are more than you think),0
[Highlight] Steph Curry relocates for a corner 3 and the Clippers watch it unfold,0
"Steph Curry is currently leading the NBA with an On-Off of +31.2. Jokic is second with +28.5, Giannis at #45 at +9.8, Tatum at #57 with +8.3, Luka at #100 at +3.5,",0
[Clip Request] Luka 36 foot step back at end of half against Raptors,0
Are the Kings Legit This Year?,0
"[Highlight] Bradley Beal gets away with travel, shaqtin (Yesterday night).",0
What happened to Patty Mills?,0
"GAME THREAD: Dallas Mavericks (9-8) @ Toronto Raptors (9-9) - (November 26, 2022)",0
[Highlight] Bam Adebayo hits the clutch shot off the Lowry drop-off to put the Heat up 3 with 22 seconds left,0
Charles Barkley Explains Why He Hasn’t Spoken to Michael Jordan in Nearly 10 Years,0
Daily Discussion Thread + Game Thread Index,0
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 25, 2022)",0
"[Hine] Lastly, asked [D'angelo] Russell about his chemistry with Rudy Gobert and how that has been coming along. His response: ""He catch the ball, he’ll score.""",0
Canon Curry tries to throw a haymaker at Draymond and get it back in blood for Jordan Poole,0
[Stat Muse] Most 30-point games this season: 13 — Luka 13 — Shai,0
"[Hughes] Bradley Beal is currently on pace to break the Wizards/Bullets’ all-time record for career points scored in early March based on his scoring average (23.1 ppg) this season. He is 1,020 points behind Elvin Hayes.",0
[Highlight] Gobert tries to Air Jordan a lob pass in crunch time but only gets all Air,0
Bennedict Mathurin in the 4thQ: 16 PTS | 2 REB | 2 STL vs Nets,0
Recall when RJ Barrett was deemed untouchable my Knicks fans for Mitchell?,0
Do you think there will ever be part-time players in the NBA?,0
"[Highlight] Vlatko Cancar doing a ""Come at me, bro"" stance before erasing John Wall's lay up attempt",0
[Thinking Basketball] The Rudy Gobert Experiment isn't working,0
"GAME THREAD: Oklahoma City Thunder (8-11) @ Houston Rockets (4-14) - (November 27, 2022)",0
[Highlight] Jalen Green hits a filthy stepback for his 5th triple of the game,0
[Highlight] The lakers slip on the exact same spot as last night vs the spurs,0
"[Highlight] Rockets continue a 16-0 run with a Sengun spin move, Jalen Green midrange and a Kevin Porter Jr. 3 pointer. In addition to the bucket, Jalen Green assists the other two shots.",0
[Highlight] LeBron to Russ to LeBron for a transition dunk,0
[Highlight] Thomas Bryant tries to pick Lebron James up but slips down himself,0
[Highlight] Rockets get back to back to back 3 pointers with two from Garrison Mathews and one by Jabari Smith Jr.,0
Joe Harris is 1/18 in the last 3 games,0
"Reggie Bullock has started every game for the Mavericks. His averages are 5/3/1 on 31/29/57 shooting splits, on 29 minutes per game. I imagine those splits will go down since he went 0/4 today.",0
"GAME THREAD: Utah Jazz (12-9) @ Phoenix Suns (12-6) - (November 27, 2022)",0
Should Josh Green start over Reggie Bullock?,0
Who is a star/popular player now who you think will end up being irrelevant?,0
[Highlight] Bill Kennedy delivers the call in dramatic fashion,0
Are the Jazz a sell high team or do they have a core for the future?,0
[Highlight] Officials review for basket interference / goaltending late in the Raptors-Mavericks game. Confirm Spencer Dinwiddie made 3-foot two point shot to make it a 1 point game with less than two minutes remaining.,0
"GAME THREAD: Los Angeles Lakers (6-11) @ San Antonio Spurs (6-14) - (November 27, 2022)",0
NBA tickets question,0
"Ben Simmons' last 6 games: 15.5 PPG, 6.8 RPG, 5.8 APG, 82% FG, 61% FT",0
[Highlight] Giannis with another euro-step dunk in transition to give him a season-high 8 dunks in a game and 31 PTS in 20 minutes,0
[StatMuse] Tatum tonight: 30 PTS 8 REB 4 AST Leading the league in PTS.,0
Personalized NBA Jersey,0
[Highlight] Steph goes behind the back to hit the floater and does the lookaway!,0
Tyrese Haliburton tonight: 21 PTS | 6 REB | 15 AST | 4 STL | 0 TO,0
"RJ Barrett Tonight: 19 points, 10 rebounds, 5 assists on 6/22 FG. His FG% is now under 40% on the season",0
Players that have come close to being a member of the 50/40/90 club?,0
The Duo of the Boston Celtics against the Sacramento Kings: Jayson Tatum with 30/8/4 and Jaylen Brown with 25/5/4,0
[Highlight] Jalen Green hits the floater to give the Rockets a lead with two minutes left,0
Teams That Make Sense For John Collins To End Up On?,0
Franz Wagner averaging 19.6 ppg 4.3 apg 4.3 rpg 0.8 spg on 49.8% shooting for the season,0
[Highlight] The Cavs with some miscommunication on the switch end up leaving a open lane for Giannis as he ties his career high 9 dunk record,0
Giannis Antetokounmpo checks out vs the Cavs: 38/9/6 on 13/20 FG in 30 minutes,0
[Highlight] Jalen Brunson with the ice cold spin move in crunch time to take the 2 point lead with 13.7s to go,0
[Highlight] Giannis hits a corner three to give him 36 PTS on the night,0
[Highlight] LeBron freight train ends with a transition dunk,0
The Cavaliers finish the third quarter with three made field goals on 3-18 shooting to be outscored 35-10,0
[Highlight] TD Bank is open for Jayson Tatum as he banks the triple in for 30 points to end the 3rd quarter,0
"Jalen Green in a W vs Hawks: 30 PTS, 5 AST, and 5 REB on 10/17 shooting.",0
The Atlanta Hawks got outrebounded 68-35 against the Rockets,0
"[Clip Request] Robin Lopez finds the secret to guarding Giannis, by holding him at half court for a whole possession",0
"Anthony Davis tonight: 25/15/4 , 77FG%,3 BLK",0
How much acknowledgement do the Spurs deserve for keeping Dejounte Murray’s attitude contained?,0
Klay Thompson drops 6 Three pointers with 20 points and 6 rebounds,0
One of the Most Hyped Up Playoff Series That Some Forgot About: 2017 West 1st Round: Rockets vs Thunder: Prime Harden vs Prime Westbrook,0
"[STATS] The Celtics are 1st in 3PM per game, 2nd in 3PA per game and 3rd in 3P% .",0
Ja Morant: “ben & klay been hooping & everybody quiet now”,0
"[Post Game Thread] The Denver Nuggets (12-7) bash the Los Angeles Clippers (11-9), 114 - 104",0
"Aaron Gordon finishes with 29/7/3/2/2 on 12/16 shooting against the Clippers, following a 30 point performance in his previous game.",0
"Tyler Herro tonight: 11 points, 5 rebounds, 10 assists, 5 turnovers on 4/18 shooting",0
[Slater] Steve Kerr asked the difference between Steph Curry’s unanimous MVP season in 2016 and now: “He’s 15 pounds heavier…He’s ripped. He’s physically very different now from then.”,0
The Golden State Warriors are now 9-1 at home and 1-9 on the road.,0
The Jazz should pull the plug after the all-star break.,0
Ex-Warrior DeMarcus Cousins asked Bob Myers why he isn’t in NBA right now,0
"Bam Adebayo 38 points, 12 rebounds and 3 assists tonight",0
Trae Young in his last 5 games: 33/2/9 on 61.5% TS,0
"[Wojnarowski] Charlotte Hornets forward Gordon Hayward will be evaluated week-to-week on his return from a fractured left shoulder, his agent Mark Bartelstein of @PrioritySports tells ESPN.",0
Would you rather build your team around Jayson Tatum or Trae Young?,0
NBA sub in browser extension,0
[Highlight] LeBron (37 PTS) nails his seventh triple of the night!,0
At what stage in his career did MJ start being considered the goat?,0
[Serious] Wilt/Russell VS Magic/Bird (All Time Rankings),0
[Clip Request] Draymond and Steph getting technicals for stepping on the court,0
The Warriors just shot 57/43/85 as a team against the Timberwolves,0
"The Golden State Warriors started 3 and 7, they are since then 8 and 3.",0
"[Highlight] Looney puts the clamps on both KAT and Gobert, leading to a Klay 3",0
The Brooklyn Nets Roll Past the Portland Trailblazers behind Kevin Durant’s 31/5/5 and Seth Curry’s 29 Points.,0
[CBS] Profusely bleeding Russell Westbrook restrained by LeBron James after flagrant foul by Spurs' Zach Collins,0
"GAME THREAD: Washington Wizards (10-9) @ Boston Celtics (15-4) - (November 27, 2022)",0
"Lebron James leads the Lakers past the Spurs: 39 points 11 rebounds 3 assists on 11-21 from the field, 7-12 from the 3 Point Line, and 10-10 from the FT Line",0
"GAME THREAD: Memphis Grizzlies (11-8) @ New York Knicks (9-10) - (November 27, 2022)",0
"GAME THREAD: Philadelphia 76ers (10-9) @ Orlando Magic (5-14) - (November 27, 2022)",0
"GAME THREAD: Cleveland Cavaliers (12-7) @ Detroit Pistons (5-16) - (November 27, 2022)",0
[Highlight] John Wall somehow makes the around the back circus shot and gets the and 1 to end the quarter,0
What's fueling Lonnie Walker IV's surge with the Lakers,0
[Highlight] Tyrese Haliburton with a spinning no-look pass in transition,0
[Highlight] Poole goes right at Gobert at the rim and hangs for he layup,0
"After a slow start, Klay Thompson is now 66/165 (40%) from 3 this season",0
[Highlight] Stephen Wardell Curry intentionally takes a technical foul to hype up the teammates,0
Wiggins is averaging a career high in 3PA (6.7) and a career high in 3P% (44.1%) this season,0
[Highlight] Ivica Zubac fouls out of the game with 31 points and 29 rebounds to an ovation,0
Jaylen Brown performance with Jayson Tatum out: 36pts/5rbs/2asts on 13/23,0
"[Highlights] Bam Adebayo vs Atlanta Hawks | Nov 27, 2022 - 32 Pts",0
Celtics shooting splits without Tatum vs Washington: 55/47.1/100,0
"Trae Young vs. the Heat: 22 points, 5 rebounds, 14 assists",0
Tyrese Haliburton just recorded his 7th game of 10+ assists with 0 turnovers. Could he break Chris Paul's record?,0
"Dejounte Murray against the Heat: 13/5/2 on 5/16 shooting, 2/8 from three, and 1/2 from the line, game-worst -13",0
Who has been the most overpaid player in the NBA?,0
"At this point in the season, what are your predictions for the 2023 NBA All Star teams?",0
Does your stats/points in the match still count even after you foul out?,0
"GAME THREAD: Dallas Mavericks (9-9) @ Milwaukee Bucks (13-5) - (November 28, 2022)",0
The Sixers are 6-6 with Embiid and 4-3 without him.,0
Nba dunks this season,0
"In today’s game against the Timberwolves, Draymond Green had his first 19 Point-game since Christmas Day in 2019 where he had 20 Points!",0
[Highlight] Bey with the spin and one.,0
[Highlight] Jaylen Brown accelerates and explodes down the lane for the jam through Wizards traffic,0
"[Slater] The Warriors just scored 47 first quarter points against the Timberwolves. Steph Curry: 13 points, 6 rebounds, 3 assists. Andrew Wiggins 4/4 FG, 2/2 from 3, 10 points. Draymond Green 7 assists.",0
"GAME THREAD: Miami Heat (9-11) @ Atlanta Hawks (11-8) - (November 27, 2022)",0
Who’s on your NBA mount rushmore of players,0
where to find a high quality clip or image of James Harden's stare down on Wesley Johnson?,0
"Leon Rose on RJ Barrett: “His numbers are in the company of ..., LeBron James, Luka Doncic, and Kevin Durant. They’re the only other four players that by the age of 22, scored 3,000 points, 1,000 rebounds, and I believe it was 300 three-point shots.”",0
What are your Most Unpopular NBA Opinions?,0
Lebron attempted 10 FT last night. He has only done so 14 times in the last two years. By comparison- Giannis leads the league with 85 such games over the same period of time.,0
[StatMuse] Oldest player to record 35/10 on 7 threes: — LeBron James Youngest player to record 35/10 on 7 threes: — LeBron James,0
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 26, 2022)",0
All-time matchups,0
We Are Witnessing History In The Making,0
"When the Nets moved to Brooklyn, they traded loads of draft capital to acquire veteran players. Here are the results of those selections…",0
Lonnie Walker had 19-5-2 on 7/10 tonight,0
Wemby to the Magic is what we all need,0
"Damion Lee leads the NBA in 4th Quarter 3P%, min. 20 attempts. He's currently at 61.3% (19/31)",0
Should the NBA All-star bring back the player dance off? but with players who can actually dance? maybe Westbrooks Dance Team vs Harden's Dance Team?,0
[Highlight] Lakers vs Spurs Full Game Highlights,0
[Highlight] LeBron James 39/11 Full Game Highlights,0
Why don't the Nets try to get DeMarcus Cousins?,0
[StatMuse] Mavs are winless when Luka doesn’t score 25 points this season. 0-4.,0
Can I bring my basketball to an NBA game?,0
[Highlight] Warriors Open Things Up in Minnesota with a Draymond Alley-oop Lob for Andrew Wiggins over Rudy Gobert,0
James Wiseman just got dropped off by the kings backup to the backup center,0
[Serious] Has Steph Curry's all-time ranking surpassed Kobe's yet?,0
Suggs or Fultz?,0
Lebron has a Handshake even with their photographer,0
"GAME THREAD: Indiana Pacers (11-7) @ Los Angeles Clippers (11-9) - (November 27, 2022)",0
"GAME THREAD: Golden State Warriors (10-10) @ Minnesota Timberwolves (10-9) - (November 27, 2022)",0
How do non-Americans choose a team to follow?,0
"[Couper Moorhead] When It Comes to Bam Adebayo, Has The League Finally Learned Its Lesson?",0
Daily Discussion Thread + Game Thread Index,0
"GAME THREAD: Portland Trail Blazers (11-8) @ Brooklyn Nets (9-11) - (November 27, 2022)",0
[Stein] The Mavericks say Reggie Bullock will rest tonight in Milwaukee on the second night of a back-to-back for Dallas.,0
The story behind Haslem’s new wall by Heat locker room: ‘That wall is going to be here forever’,0
How Many NBA Players Have Stylists?,0
Which teams will be sellers this year and who would these teams look to move?,0
Deandre Ayton with 29 PTS 21 REB Full Highlights vs Jazz 🔥,0
Percentage of points from players 22 and under for each team,0
"[Highlight] Hawks and Rockets get into a scuffle - Dejounte Murray slapped/shoved an official, Trae Young grabbed/pulled Kevin Porter Jr.’s jersey and shoved Jalen Green with two hands. Technicals on Jabari Smith Jr., Trae Young, Jalen Green and Dejounte Murray.",0
"With 15 assists tonight, Tyrese Halliburton leads the league in assists with 11.1, with Trae Young being 2nd in the league with 9.1",0
"GAME THREAD: Sacramento Kings (10-7) @ Boston Celtics (14-4) - (November 26, 2022)",0
[Highlight] Russ throws it up and AD finishes.,0
Players known almost exclusively by their nickname.,0
"Jalen Williams (Last 5 Games) 14 points, 4 rebounds, 3 assists shooting 48/40/84",0
Daily Discussion Thread + Game Thread Index,0
"[Highlight] Bam Dunk, Out of the Bayou",0
[Highlight] SGA beats the buzzer,0
Are the Bulls a Playoff Team?,0
[Highlight] AJ Griffin gets 9 points in a minute. Starting the game 3/3 from 3,0
"[Charania] Patrick Beverley's suspension is for shoving Suns‘ Deandre Ayton from behind, knocking him to the court, and was based in part on Beverley’s history of unsportsmanlike acts, NBA says.",0
[Highlight] Kevin Porter Jr intercepts Dejounte Murray's pass then dunks it on the other end,0
[Koreen] Raptors have ruled Scottie Barnes (knee sprain) out vs. Dallas.,0
Will Andrew Wiggins make an All-Defensive team this season?,0
[Official] The following was released by the NBA.,0
Curry asked about the debate on Wiggins being an all-star again this year: “what kinda debate is that”,0
Anyone know the difference between https://store.nba.com and https://global.nba.com? Is the global one legit?,0
Who are some other examples of slithery players?,0
"GAME THREAD: Chicago Bulls (8-10) @ Oklahoma City Thunder (7-11) - (November 26, 2022)",0
