headline,label
Asia vs Africa throughout World Cup history.,0
Next round,0
Cristiano Ronaldo Score against Ghana in #FIFAWorldCup2022 🔥& he has become the first ever player to score in 5 consecutive world cup,0
england v usa in rome,0
Quite the performance today,0
"You grow so fast, Cody.",0
[Squawka] Ecuador’s last six World Cup goals all by Enner Valencia. The first player in the tournament’s history to score six consecutive goals for a South America nation.,0
Bukayo Saka had a nightmare in Euro 2020. But now he is becoming a shining star in Qatar.,0
Claudio Reyna has been a legend of USMNT in four World Cups. Can his son mark his name in Qatar?,0
Watch out USA,0
FIFA World Cup Qatar 2022 TECHNO Editionᴴᴰ - Tukoh Taka [Trailer] .exe,0
[Pre-Match thread] France vs Denmark,0
Football vs Soccer… Tonight,0
It's FOOTBALL VS SOCCER day,0
Ecuador goal vs Netherlands,0
Has the extra time this world cup been far more than normal?,0
Unpopular Opinion: There is 0 consistency in ref calls and VAR from match to match,0
"Aged as wine, right Enny?",0
"[Kristian Jack] Croatian tabloids respond to John Herdman’s ‘F Croatia’ quote: ""You have the mouth. But do you have the balls as well?""",0
👀 bei TikTok,0
Serbian Manager getting that 90s chill vibe 🥶,0
[Pre-Match thread] Tunisia vs Australia,0
I just draw whatsapp stickers for worldcup ❤,0
Qatar’s claim to be ‘carbon neutral’,0
3:2,0
Scottish football fans in Qatar.,0
World Cup Power Rankings before and after Round 1 results,0
Come on Netherlands!,0
Matchday 1 WinRate World Cup 2022 | George the Monkey,0
"World Cup Day 4 Statistical Grades: URU-KOR, GHA-POR, SUI-CAM, BRA-SER",0
(un)Official Group A match day poster,0
Bukari Coping the signature Suiii celebration of Cristiano Ronaldo against Portugal and the crowd responding to it,0
[Match thread] Wales vs Iran,0
Wales vs Iran,0
Brazilian fans are something else 😂🇧🇷,0
@SedlaczekEsther Never wear a hole greenscreen. #WM2022 #Quatar2022 #DieMannschaft #greenscreen,0
Lo escucharon aqui primero.,0
TAG THE BLOOMIN MATCH THREADS,0
World Cup Round 1 Data Recap (with google sheet link),0
Panini World Cup Stickers / Album Amsterdam,0
Serbia is bringing to Qatar its scoring specialists - many are also freekick specialists.,0
[Pre-Match thread] Poland vs Saudi Arabia,0
First red card of Qatar 2022,0
"Akram Afif is the first player of Yemeni descent in the World Cup and is also the most famous one. For people from their war-torn country, Afif has become the symbol and many Yemenis are watching him at the World Cup.",0
Panini World Cup album Amsterdam,0
Why so much extra time?,0
less go iran!!!,0
Wales vs Iran,0
Did wales just got eliminated?,0
IRAN VS WALES,0
[Post-Match thread] Wales vs Iran,0
[Match thread] Qatar vs Senegal,0
How do you watch?,0
Siuuuu.. but this is from Ghana 2-3 Portugal,0
Godin manhandles Son Heung Min's facial fracture,0
How Saudi Beat Argentina? Argentina Vs Saudi FIFA 2022 Highlights⚽,0
My buddy posted this on IG last night out in Qatar,0
[Pre-Match thread] Netherlands vs Ecuador,0
Belgium's golden generation is now the Charcoal generation. Overrated by FIFA,0
Morocco are a step closer to qualify to the next round,0
Leo Messi: 7 goals in 20 games Kylian Mbappé: 7 goals in 9 games,0
[Match thread] Croatia vs Canada,0
It's Morocco mayhem (Belgium 0 - 2 Morocco). No.22 demolishes No.2,0
[Post-Match thread] Belgium vs Morocco,0
Alhamdulilah,0
Morocco 2 Belgium 0. World Cup of the UnderDogs,0
Go Ghana! 🇬🇭⚽️,0
If Belgium was a club team…,0
Bel-Mar,0
Woh woh woh Morocco 🇲🇦 what are you doing 🔥🔥,0
Morocco [1] - [0] Belgium,0
World cup,0
"At the World Cup, US soccer briefly removes the Iranian flag's emblem.",0
"Why is this man such a legend wearing a suit at a football match in that heat (Walid Regragui, Morocco)",0
VAR IS BULL****,0
Unpopular Opinion: Belgium are massively overrated. Is it the manager or players?,0
Belgium’s new flag unveiled..,0
Morocco [2] - [0] Belgium,0
Cristiano Ronaldo? He's my IDOL! | Marcus Rashford press conference,0
Goal of the tournament so far,0
Where can I get the La'eeb Plush Hat?,0
Canada Fastest Goal in WC 2022,0
HISTORIC! First ever goal for Canada in a FIFA World Cup by Alphonso Davies!,0
🇦🇷 v 🇲🇽,0
[Pre-Match thread] Brazil vs Switzerland,0
Canada squad in its maiden World Cup in Mexico.,0
"Jonathan David, can he score Canada's first World Cup goal?",0
It all makes sense…,0
Another sensation,0
Let’s gooo!,0
Can the ageing Croatian side overcome the young Canadians?,0
"John Herdman said ""F*** Croatia"". And the Croats stroke back.",0
Waiting for the new match,0
From Salaheddine Bassir to Zakaria Aboukhlal...,0
I loooove this game!,0
👋👋👋,0
"Three consecutive World Cups, three different North African opponents for Belgium.",0
"What does 6:2, and 2:4 under ""Goals"" mean?",0
Thats not the Morocco flag 💀,0
[Match thread] Japan vs Costa Rica,0
World cup table after 2 matches,0
Mexico 2021 Jersey,0
Cristiano Ronaldo's influence is real🙌🐐🇵🇹,0
Belgium vs Morocco,0
Japan vs Costa Rica,0
He made the F word.,0
The Band of Tunisian Fans!,0
I’m standing with France,0
"For you, Jaxson.",0
23 of the 32 World Cup Teams (72%) Started at Least One Premier League Player on Matchday 1,0
The Godfather of all referees,0
Who's your Player of the Day❓🏅,0
A member of Argentina's staff has Messi's face tattooed on their leg!,0
Japanese celebration when they beat Germany.,0
Commentators,0
Persian soccer team following suite of the Japanese.,0
Who has scored the longest distance goal at WC22? I have looked everywhere!,0
"Japan - Costa Rica, Win%",0
[Pre-Match thread] Cameroon vs Serbia,0
World Cup Fact: The 1994 World Cup in the US is the highest attended world cup ever (despite every world cup since 1994 having 8 more teams and 10 more matches).,0
[Pre-Match thread] South Korea vs Ghana,0
Will Thibaut Courtois become the wall again?,0
"The Amrabat brothers had been together back in 2018. Now, only one remains by Qatar 2022.",0
Telemundo and Peacock pushing subscription,0
All 32 teams/countries participating in the World Cup!,0
"Belgium - Morocco, Win%",0
How long can Kevin De Bruyne continue to carry the underachieved Belgians?,0
"Andranik Teymourian, the first Christian captain of Iran, having represented Iran in 2006 and 2014.",0
Group C - Who classifies?,0
Final ratings of Japan vs Costa Rica,0
[Match thread] Belgium vs Morocco,0
"Yooooooo, What happened to power of Asia",0
[Post-Match thread] Japan vs Costa Rica,0
Costarica [1] - [0] Japan,0
was this on purpose?,0
USA 🇺🇸 vs IRAN 🇮🇷,0
Les Murray Football,0
Canada [1] - [0] Croatia,0
Canada's first ever world cup goal! 🇨🇦 Phonzie!!!,0
that's make sense,0
"It’s not over yet, Spain….",0
Who still needs what? - Group C,0
1-0 Spain (Spain vs Germany),0
Spain [1] - [0] Germany,0
What websites can I watch the world Cup on?,0
Goo speaking!!!!,0
Live: Spain v Germany,0
Posters of Ozil in the stands 🙊,0
What do you think of the Spain-Germany match so far?,0
Literally,0
How do I watch World Cup games in England ?,0
Germany scored but offside,0
[Post-Match thread] Uruguay vs South Korea,0
Canada [1] - [4] Croatia,0
where to find match detail patches for the opening game???,0
Spain - Germany,0
Commentary,0
As long as it works!,0
How many people watched the first game of the german national team in germany in the last 5 worldcups ?,0
The possible scenarios for Group F of the World Cup,0
german commentator Sandro Wagner about qatari spectators,0
"""hrvatski navijači"" na svjetskom prvenstvu",0
What were these homophobic chants by Ecuador? Anyone know?,0
Certified Croatia moment,0
"hi , do you guys know any way to watch a match again",0
'A golden duck': Taliban reportedly earned millions from World Cup in Qatar,0
Players not representing their countries of birth,0
On what US streaming service can I watch world cup in full HD? I have YTTV and is only 720,0
The possible scenarios for Group E of the World Cup,0
[Post-Match thread] Spain vs Germany,0
'We're coming out aggressive': USA knows only scoring will get job done vs. Iran,0
England 2022,0
Every one of Croatia's 4 goals vs. Canada was allowed because of a nutmeg!,0
I just draw the metro guy ❤,0
FULL TIME: Spain🇪🇸 1 Germany 🇩🇪1,0
Flag of Japan according to Fifa in the Spain-Germany game,0
Spain [1] - [1] Germany,0
Spain hits the crossbar! Manuel Neuer saves Dani Olmo’s blast and puts it off the frame to keep things scoreless.,0
"""CAN YOU COMPARE CRISTIANO RONALDO TO BALE"" | THE WORLD CUP IS HAPPENNING...",0
[Pre-Match thread] Portugal vs Uruguay,0
Visitors of world cup feelings?,0
Canada [1] - [3] Croatia,0
Yasser message after his surgery in German,0
Should managers be of the same nationality as the team?,0
Suiiiiiiiiiiiiii 🇵🇹✨,0
Cr7 ❤️🇵🇹,0
Croatia 2-1 Canada,0
Leveling the field?,0
Group C is complicated.,0
Gooooall!,0
"Group B has a close race for second, who do you think comes in after England?",0
Croatia Offside,0
How does Croatia expect to score?,0
"Alphonso Davies when he was a kid in a refugee camp in Ghana. Now, he is Canada's first World Cup scorer.",0
Cristiano Ronaldo? He's my IDOL! | Marcus Rashford press conference,0
croatia vs canada,0
Roy isn't holding back🤣💀💀,0
Why is the Canadian goalkeeper getting booed?,0
[Post-Match thread] Croatia vs Canada,0
Canada v Croatia meme,0
Ferran Torres was a real nightmare for the Germans that time.,0
Germany and Spain had held each other 2-2 back in 1994. This was the two's first meeting since the reunification of two Germanies in 1991. Luis Enrique was part of Spain's fixture at the time.,0
Who still needs what? - Group A,0
Wizard.,0
[Match thread] Portugal vs Ghana,0
From 7-1 to 0-6...,0
MOROCCO HAVE ARRIVED 🇲🇦,0
Croatia Coach: “F**k Croatia” Luka Modric & Croatia: “And we took that personally!”,0
Luis Enrique: His Spain Philosophy and Tactics explained | World Cup 2022,0
How is this pass not considered offsides?,0
URG vs KOR,0
Who still needs what? - Group B,0
"Spain - Germany, Win%",0
It's gonna happen soon 🤣🤣🤣🤣,0
Rabat - Morocco. Celebrations after the match against Belgium,0
[Match thread] Spain vs Germany,0
Canada eliminated from 2022 WorldCup,0
OMG.I just remembered the match Arg:Ksa 1:2🙄🤦‍♂️,0
Who will score the highest goal in world cup?,0
Portugal 0 Ghana 0 After Half Time,0
Robert Lewandowski equals Pele's record of 77 international goals 👏,0
France vs Denmark,0
POLAND was hyped,0
Scenarios that eliminate Argentina,0
Damn Poland 1:0 Arabia after the first half. Things in the group just got interesting,0
Saudi Arabia players faithfulness..supporting their teammate Yaser,0
Wojciech Szczesny had his first World Cup redemption.,0
Szczesny is the GOAT,0
Poland [1] - [0] Saudi,0
Arabia’s #9 🇸🇦,0
"Taking a nap before watching the Woof Cup 😁, rather the World Cup later with his jerseys. 😊🐶",0
"Yellow Card for You, for You, and for You! And for the ones who don't upvote too!",0
"Serbia's 2022 World Cup coach Dragan Stojkovic had long been plagued with injuries on his career, but he had his life reborn in Japan.",0
🔴 Argentina vs Mexico - FIFA World Cup Qatar 2022 live streaming,0
Salman Al-Faraj showed why he is Saudi Arabia's captain.,0
[Pre-Match thread] Belgium vs Morocco,0
Poland [2] - [0] Saudi,0
[Match thread] France vs Denmark,0
Saudi Arabia - Riyadh at marsol park stadium NOW🫡🇸🇦,0
Robert Lewandowski finally scores a World Cup goal as Poland 🇵🇱 beat Saudi Arabia 🇸🇦 2 - 0,0
France through to the Second round,0
Korean fans in Qatar,0
Watching The World CUP At The Library,0
Wasn't Hernandez offside for his assist to Mbappe? Vs Denmark...,0
France [1] - [0] Denmark,0
"FIFA 2022 Next match: Argentina vs. Mexico - Nov 26, 2:00 PM EST📍",0
Roster Records,0
[Pre-Match thread] Croatia vs Canada,0
[Post-Match thread] Poland vs Saudi Arabia,0
Ochoa every 4 years,0
AAAAAAAAAAAAAHHHHHHHHHHHH,0
He singled out Poland because of Polish ancestry. And now Poland gave him a taste of reunification.,0
I believe I can fly at 37 yrs,0
"Got a stroke, almost retired, then made an incredible comeback. They will follow you, their brother, their captain, their leader.",0
I think this was made on purpose,0
Oversized World Cup Trophy Before Match - What Material?,0
LETS GO AUSTRALIA,0
France [2] - [1] Denmark,0
Tunisia vs Australia,0
Tunisia For The World Cup,0
Would messi survive in the Premier League?,0
[Match thread] Tunisia vs Australia,0
Ghana Goal,0
Argentina vs Mexico,0
Just... one... volley...,0
Hinchada argentina en Qatar,0
World Cup jersey Diego Maradona,0
make it make sense,0
Matt Turner is now the most famous Lithuanian in the World Cup after his performance against England.,0
re-enacted richarlison's second goal 10 months back,0
"""it's not political"" , ""keep religion out of this""",0
Once of a Berhalter moment in the World Cup.,0
Portugal vs Ghana… entry to the 974 Stadium,0
The Southgate evolution.,0
The most expensive world cup teams,0
Beer 🍻🍺 in the stadium 👀,0
"New match, new question. Where is Lewandowski?",0
TODOS OS GOLS DESTA SEXTA FEIRA 25/11/2022 GOLS DA COPA DO MUNDO QATAR 2022.,0
"Turkey may have not seen a World Cup since 2002, but two Turkish players are rocking for Australia and Germany.",0
Song name?,0
Robert Lewandowski has not scored a World Cup goal. Can he outsmart Saudi keeper Mohammed Al-Owais?,0
Can Czeslaw Michniewicz outclass Franco-Polish manager Herve Renard?,0
Ronaldo scores 64' Portugal [1] - 0 Ghana,0
[Match thread] Poland vs Saudi Arabia,0
[Post-Match thread] Tunisia vs Australia,0
Will Argentina get grouped?,0
Adidas jersey restock,0
It happened again 😅,0
"Australia [1] - [0] Tunisia, Australia open the day",0
[Pre-Match thread] Japan vs Costa Rica,0
Hmmmmmmmmmmmmmmmmmm,0
Poland vs Saudi Arabia,0
worlc cup qatar under 18,0
France [1] - [1] Denmark,0
Omg he hit the siuu,0
Portugal Vs Ghana,0
[Post-Match thread] France vs Denmark,0
🐐,0
Mexico,0
Yikes…….”'Negligence' behind fans' World Cup woes”,0
Buster watches the world cup,0
Today ARGENTINA showed who's the boss...Vamos ARGENTINA,0
[Post-Match thread] Argentina vs Mexico,0
Argentina [2] - [0] Mexico,0
Mbappe out here ending careers,0
Pablo Ramirez or Andres Cantor para Lis juegos de Mexico 🤔,0
Shoes at the world cup?,0
Argentina [1] - [0] Mexico time for the goat,0
LFG Messi the GOAT!!!,0
World Cup 2026 qualification if it was based on current fifa rankings (curaçao also make the playoffs),0
Fox Soccer Commentators,0
OBVIOUSLY 💥,0
"An attendance of 88,966 watched Argentina vs Mexico. Which makes it 8th highest attendance game in the world cup history",0
"Argentina - Mexico, Win%",0
Selección Mexicana,0
"Most Goals Scored from Outside of the Box in WC History, 5 - 🇧🇷 Rivelino, 4 - 🇦🇷 Messi, 3 - 🇺🇾 Forlan. Another record breaking performance coming!",0
Stole a goal and a W from El TRI,0
Couldn’t resist after Szczęsny’s lights out performance for Poland,0
Question: What would happen if all 3 matches of 4 teams in one group got 0:0?,0
Moment of the day November 26,0
Peter Drury,0
Tubi video quality,0
Is Pablo Ramirez calling any World Cup games this year?,0
Song name?,0
"Are they from the country of Mountain Dew? Also, what’s that T he’s making",0
"New archive shows history of Uruguay’s 4 professional world titles, recognized by FIFA",0
Fifa makes official €0 bank notes for the World Cup,0
I painted a 3d model of la’eeb,0
How do people in the pacific time zone watch the games?,0
POR X GHA,0
Capture Live World Cup Moments With FIFA Collect+,0
Mbappe equal Messi goals at world cup,0
[Pre-Match thread] Spain vs Germany,0
Vamos Argentina!,0
My German class voted... Again,0
Mexico and Argentina are two largest Spanish-speaking countries in the world. And they understand each other so much. Who will prevail in 2022 Qatar?,0
Quiz - Countries That Have Only Appeared Once at the FIFA World Cup,0
2026 FIFA World cup,0
Arriba Mexico! Saludos desde Brasil🇲🇽,0
They look the same,0
First halftime 🇵🇹:Ghana 0:0,0
What Stadiums are temporary and which ones are staying?,0
Guillermo Ochoa made wild saves against Brazil in 2014. Can he repeat the same performance against Argentina?,0
Arg vs Mex,0
“Air Ronaldo” ✈️,0
World Cup Morning,0
Poland 2-0 Saudi Arabia; Cameleon,0
Sudden switch,0
"France - Denmark, Win%",0
[Match thread] Argentina vs Mexico,0
The Saudi Arabia squad with a message of support for Yasser Al-Shahrani after his injury against Argentina 💚,0
"Qatar has joined South Africa as the second host nation to fail to progress from the group stage, after the Netherlands drew Ecuador 1-1. Qatar's last mission is to avoid finishing bottom only, something easier said than done.",0
"Seven goals nightmare. Well, he is no longer young anymore...",0
Japan twice destroyed their far more powerful opponents in the World Cup.,0
FOX is truly terrible at coverage,0
This man is dropping a hat trick today to take the group,0
Is there a sensor on the players' backs?,0
What a play from Morocco.... Another big upset in this WC,0
"At least we didn't let a speculative effort squirm in, eh?",0
Spain the favourites in this big collide tonight?,0
Qatar's hard World Cup reality.,0
The wind blew too hard.,0
"Saudi team’s moment of solidarity with their injured teammate, Yasser.",0
Why is Foden not playing in this English team is beyond me,0
They shouldn't be playing matches from the same group at the same exact time.,0
The first Muslim to play for Australia in the World Cup. And he could not hold his tear and get his head to the Holy City after beating Tunisia.,0
"Piotr Zielinski, the first player of Qatar 2022 to defeat Mohammed Al-Owais in an open play.",0
Qatari police stopping someone from entering an Amazigh flag thinking it was an lgbtq flag..,0
The 0-0 draw to Mexico was the first time Szczesny kept clean sheet in a World Cup. Can he redeem his 2018 failure?,0
Are we about to witness another shocker today?,0
BREAKING NEWS- CARLOS QUEIROZ SLAMS KLINSMAN COMMENTS CALLS ON HIM TO RESIGN FROM FIFA - like and subscribe for more breaking news,0
Africa really has a hard start in this World Cup...,0
What do you think of Valverde's OverReaction?,0
Gareth Southgate had two really tough World Cups and never come close.,-1
How strange is this match?,-1
Well Canada is out ... :(,-1
Do you want a pirate ship and a captain to rage the sea like Caribbean? The REAL Flying Dutchman is here for you.,-1
Lots of empty seats again. The migrant workers must be fed up with having to change their nationalities every day.,-1
Handball that was complained about but not checked on var tho,-1
Japan vs Costa Rica: group E is wide open after Keysher Fuller strike led COSTA RICA a hard earned victory over the Samurais,-1
Has anyone ever got 6 points in group play (current format) and failed to advance?,-1
"Iran football manager confronts BBC correspondent, ‘Why don’t you ask Southgate about Afghanistan?’",-1
"Despite a unbelievable win against Germany, fans stayed and clean up the stadium.",-1
"Lost to Oman, held by Vietnam, then beat Germany. Japan is relentless and always comebacks.",-1
Why do I have this odd feeling Messi will be out of World cup today?🤔,-1
No taxation without representation. They said we couldn’t do it.,-1
The missing ball NED vs ECU,-1
These two will be missed,-1
No (good) long range shots - is it the ball?,-1
This was b/w Netherlands and senegal but i see lot of empty seats in almost every match.,-1
"Tunisia and Australia met in the first FIFA tournament in 2005, as part of the Confederations Cup. Tunisia won 2-0, but it wasn't enough to rescue the Tunisians from elimination.",-1
Qatar 2022: Belgium’s Eden Hazard critical of Germany’s pre-match team photo against Japan,-1
How Twitch reacted to the sensational defeats of Argentina and Germany at the World Cup,-1
I know serbia lost against Brazil.But can they beat Cameroon and Switzerland?,-1
the USA v England game was boring AF....,-1
Saudi Loses to Poland,-1
"Even though Serbia Lost to Brasil 2-0, their deffense is on another level...😳",-1
That's crazy,-1
Why Do Americans Call It Soccer Instead of Football? Blame England,-1
The crazy Saudi Arabia's Half Time Speech that changed everything vs Ar...,-1
"EA: ""We need a soccer player to be a combat vet"". Proceeds to pick the biggest b**** (Diver) in the organization. Give me Martinez",-1
Not looking good for the Afrikan nations after M1,-1
"Back in 2022 WCQ Asian Third Round and versus Argentina, Mohammed Al-Owais only conceded goals from long range distance, teamwork mistakes or penalties. This time however, Zielinski and Lewandowski had completely switched off the Saudi keeper.",-1
Why wait to put a world-class scorer in the game when you are losing?,-1
Federal Minister of Germany does not care.,-1
Why wasn't busquets's hand ball got reviewd by VAR?,-1
Chinese fans rally as Weibo influencer cries at World Cup – ‘why can’t we win?’,-1
Munir Mohamedi came in replacement to an injured Yassine Bounou. And he has done an incredible job for the Moroccans.,-1
Injured World Cup Saudi footballer airlifted to Riyadh,-1
Y’all are being funny as hell when you say “tHe StAdiUmS aRe sO eMpTy” 😂 Go on espn and each attendance is shown… close to sold out every game.,-1
Why is it a penalty shot when defenders kick the ball?,-1
"He lost some family members in a ferry disaster in 2002. Now, the Senegalese lions won the first AFCON and qualified for two consecutive World Cups because of him.",-1
Tactically playing bad?,-1
Does anyone know what happens to Argentina if they lose to Mexico tonight?,-1
Now it's time for REVENGE!! I remember that 1998 FIFA FAIR PLAY match...and I'm spoling for a fight!!,-1
World Cup fans snub Israeli journalists reporting in Qatar,-1
Neymar ruled out of Brazil’s World Cup clash with Switzerland by ankle injury,-1
I shouldn't have laughed that hard-,-1
Another upset! Belgium 🇧🇪 0 - 2 Morocco 🇲🇦,-1
Is england getting a draw against the US the most embarrassing match in the world cup?,-1
Some madness going on.. Portugal leads again 2-1,-1
Iran arrests outspoken player amid World Cup scrutiny,-1
US frustrates England again at a World Cup in 0-0 draw,-1
America chants suck,-1
Guys tf happened in that moment? Total madness,-1
Hell of a Commitment,-1
Penalty controversy,-1
"POLxKSA, full match: Green Falcons dominated, yet self-destructed thrice as the White Eagles downed the Falcons in style by Zielinski, emotional Lewandowski, and a penalty miss by Al-Dawsari. Poland is close into making its first knockout stage since 1986, while Saudi Arabia has to wait.",-1
"Even after defeat, Japan fans still cleaned up the stadium 🇯🇵",-1
ex professional canadian football player analyses portugal penalty,-1
Penalty Goal from Ronaldo,-1
What are your thoughts on Portugal's penalty against Ghana?,-1
England Fans banned from wearing crusader outfits at the world cup because of historical context.,-1
"Ronaldo scored 1st goal with penalty, Is it gonna be the curse?😬",-1
"KDB had this to say prior to Belgium's loss to Morocco. 😐, Does this affected their moral?",-1
CONCACAF only division without a win. USMNT only CONCACAF team with a goal.,-1
Correct me if i’m wrong,-1
Cristiano Ronaldo crying during Portugal 🇵🇹 national anthem,-1
This had me crying 😂,-1
"During Japan vs Germany, why were so few players on the ground grabbing their leg and crying?",-1
What Canada did wrong this FIFA World Cup 🫣,-1
Neymar is crying 😢,-1
France has officially broke the champions curse!,-1
The Champions' Curse Will be Broken,-1
Swiss captain rejects German team's moral preaching at World Cup,-1
What do you think about the addition of more extra time for every second wasted not just the arbitrary ones?,-1
"Tunisia's struggling World Cup form has long been blamed on poor goalies. But there is still one man, whom Tunisians are definitely missing him.",-1
Can Alphonso Davies redeem for his failure?,-1
I have a picture for all of you that will cause you a lot of pain. Czesioball & Czesiobus,-1
Angry Courtois hits bench's glass,-1
Germans + Messi fans = double pain,-1
UPSET in the making,-1
Cristiano Ronaldo was sad that Ghana was about to tie the game!,-1
Belgium golden generation are beaten by Morocco. Another shocker at Qatar,-1
"ESPxGER, 1st half: Spain dominated the match and controlled the field, but it was Germany who almost dealt a blow to the Spaniards after an offside goal from Antonio Rudiger. A goalless first half is a predictable result in the battle between heavyweights.",-1
The s.korea vs uruguay referee is BLIND,-1
Mexico team is horrible.,-1
I found a figurine from the 2014 World Cup while I was dig in my armchair (sorry for my bad English it is not my first language),-1
This is an example where a team can end on 6 points and still fail to qualify,-1
"ARGxMEX, 1st half: first 45 minutes of the rivalry ended with Argentina and Mexico unable to break through the deadlock. Argentine players missed their tango dance, while the Mexican mariachi also didn't match on the field. Will goals occur in the second half between the two rivals?",-1
"Iran has not progressed from the group stage in the World Cup, but Iran never left the tournament without winning a point.",-1
Leaderless Germany are a World Cup team stuck between two conflicting approaches,-1
Ecuador brought to 2022 World Cup with the majority squad built from the third place finish in 2019 U-20 World Cup in Poland. Don't be surprised why they are dangerous.,-1
Var is bullshit,-1
Wtf is happening with this world cup,-1
There’s always a problem at the WC; if that’s all you’re looking for- England!!!!!,-1
"FRAxDEN, 1st half: the Danes showed why they beat France twice in the Nations League with a highly organised defence and could be very dangerous against a French side full of stars (but being wrecked by injuries). The only missing thing however was a goal, can next 45 minutes provide it?",-1
Appreciating the fans!! Mbappe broke the curse meanwhile.,-1
Australia is hosting the Women’s World Cup next year ; a country with one of the worst Human Rights records.,-1
Will Graham Arnold turn Australia around or go to the history as the worst Socceroos World Cup coach?,-1
"Hannibal Mejbri was so mad at the result that he almost caused brawl with Mitch Duke, the only goal scorer in the match.",-1
Saka scored two goals the first game and was man of the match but they preferred to use his image when they drew. Sad.,-1
The penalty which Saudi missed,-1
Why Google's World Cup section so biased? No African or Middle east players are listed,-1
Fox Sports is killing the World Cup Coverage,-1
Salem Al-Dawsari and Saleh Al-Shehri were the ones that killed Argentina. Could they break down the Poles?,-1
"Portugal slam refereeing after CR7 ""goal"" disallowed and penalty turned down",-1
Not very funny fact: Costa Rica has never won against Japan. Cannot expect if Costa Rica can turn this page around.,-1
First Half summarised in one picture.. WAR,-1
Replays are killing the games!,-1
The Danes twice humiliated the French. Will France get its revenge?,-1
Australia has destroyed Arab opponents twice this year when the Socceroos is at the lowest point.,-1
Am i dumb or is there no way to check the standings in the Fifa+ app???,-1
Croatia: “How dare the Canadians use a bad word! No respect!” Also Croatia:,-1
France’s Kingsley Coman suffering from muscular pain,-1
France has broken the Champions’ Curse,-1
"URUxKOR, full match: a game with plenty of chances, but the scoreline unchanged. Uruguay will have a big, difficult mission ahead with uncertainty; while South Korea diminished its own opportunity when Portugal is determined to take revenge of the 2002 World Cup loss.",-1
"Spain has inflicted the worst defeat to Germany in the history. Can Spain do it again, or will Hansi Flick outsmart Luis Enrique?",-1
'Scary our lives are so controversial': How tug of war over 'OneLove' armbands descended into a World Cup sideshow,-1
England vs. Wales kicked off early in Tenerife. [and they pissed off when Qatar banned alcohol],-1
WTF is a 'Forced Turnover',-1
"Portugal never lacks young talents, but coming to Qatar with a grave concern that they haven't grown enough on time, based on their struggling forms in various European clubs.",-1
Riots erupt in Belgian and Dutch cities after Morocco pull off World Cup upset beating Belgium,-1
"Any app suggestions for better wc app? Congratulations to fifa for making the worst app possible. Always crash, confusing interface, score don’t get updated, no group table,unplayable fantasy. It’s weird because i don’t think 2018 app was this bad.",-1
“What a Cursed Life Man”: Shocking Neymar Jr. Injury Update Leaves Brazil Fans Horrified at FIFA World Cup 2022,-1
"🗣️ Leo Messi: “My family always accompany me, they suffer a lot. My children were sick after the first game, Mateo was crying a lot.”",-1
Argentina's fatal penalty against England in 2002 condemned the South Americans to elimination. Can Argentina avoid another elimination in the second World Cup in Asia?,-1
"BELxMAR, 1st half: the Belgians dominated but had a scary experience with an offside goal of Hakim Ziyech in the injury time as Belgium and Morocco ended the first half with a goalless draw. This demonstrated the dangers Morocco could pose as the second half is approaching to both teams.",-1
